"Id","Name","Website","Logo","Description","Founded","FoundersName","FoundersRelatedLocations","TotalRaised","Valuation","ValuationDate","Location","Twitter","Facebook","Instagram","LinkedIn","Medium","Youtube","Email","AngelList","ProductHunt","Phone","FacebookReview","FacebookLikes","FacebookCheckIns","MembersCount","Tags","LastActivity","PrimarySource","CreatedTimeStamp","UpdatedTimeStamp"
"5e35f2eb-e83b-45b6-a2c3-9ad17348bff2","Strawbees","http://www.strawbees.com/","https://parsers.vc/logo/5e35f2eb-e83b-45b6-a2c3-9ad17348bff2-1.jpg","Boost your creative confidence through construction, programming and robotics! Strawbees is an award-winning Swedish edtech company here to inspire the next generation of inventors. No matter your age or ability, our flexible modular imagination systems help to develop problem-solving and creative skills on and offline, for fun at home or in the classroom.

Dream > create > learn > repeat! Ready to bring your ideas to life?","2013","","","2207481","","","Sweden, Gothenburg","https://twitter.com/strawbees","https://www.facebook.com/strawbees","https://www.instagram.com/strawbees","","","https://www.youtube.com/channel/UCau3nzMP21AAPMPP-9L_LBQ","//recycle@strawbees.com","","","","","16656","","11-50","BabyTech
Building
EdTech
Engineering
Future
Home
Learn
Platform
Product
Robotics","3/4/2021 6:33:16 PM","FundWebsite","10/25/2020 5:29:00 PM","4/27/2024 8:14:40 PM"
"a7a7b4bd-e4cf-470a-bf74-01aef40cc8e7","STS Communication Visuelle","http://www.sts-pose.fr/","https://parsers.vc/logo/a7a7b4bd-e4cf-470a-bf74-01aef40cc8e7-3.webp","STS, Communication Visuelle","","","","","","","","","","","","","","","","","","","","","","App
Messanger
Supply
Training
Vehicles","","FundWebsite","4/6/2021 6:41:32 AM","11/26/2022 9:18:25 AM"
"76667415-4a67-4b77-bcd0-512ee219fba6","Study Group","http://www.studygroup.com/","https://parsers.vc/logo/76667415-4a67-4b77-bcd0-512ee219fba6-1.webp","We believe in the power of education to create a better world. Our vision extends across the globe, as we are committed to helping transform young people’s lives through education.","1994","","","","","","United Kingdom, England, London","https://twitter.com/StudyGroupWorld","https://www.facebook.com/StudyGroupCorporate","","https://www.linkedin.com/company/study-group","","http://www.youtube.com/studygroup","","","","+44 1273 339000","","27108","","1001-5000","Business
EdTech
Learn
Life
Market
Provider
Service
Social
Society
University","5/8/2024 12:00:00 AM","FundWebsite","6/19/2020 9:05:20 AM","5/10/2024 8:56:12 PM"
"f941435c-b72c-45a9-9cb9-76a084b63c3c","Sur La Table","http://www.surlatable.com/","https://parsers.vc/logo/f941435c-b72c-45a9-9cb9-76a084b63c3c-1.webp","OUR COOKING CLASSES
What started at our Berkeley store in 1996 quickly grew into America’s largest hands-on cooking class program.

OUR PRODUCTS
Discover your next cooking inspiration—we carry the best assortment of quality kitchen goods you’ll find anywhere.

OUR STORES
With over 125 locations nationwide, we’re not hard to find. Love to cook but can’t get to us? Visit our website: www.surlatable.com.","1972","","","","","","United States, Washington, Seattle","","https://www.facebook.com/SurLaTable","https://www.instagram.com/surlatable","https://www.linkedin.com/company/sur-la-table","","","customerservice@surlatable.com","","","+1 317-559-2041","","527627","","1001-5000","E-commerce
FoodTech
Goods
Kitchen
Market
Online
Product
Service
Specialty
Store","4/30/2024 12:00:00 AM","FundWebsite","1/13/2021 11:34:25 AM","5/1/2024 12:59:24 PM"
"3f167e22-1200-48ae-bb7b-23df56fc2288","Sutro Biopharma, Inc.","http://www.sutrobio.com/","https://parsers.vc/logo/3f167e22-1200-48ae-bb7b-23df56fc2288-4.webp","Sutro Biopharma, Inc., located in South San Francisco, is a clinical-stage drug discovery, development and manufacturing company. Using precise protein engineering and rational design, Sutro is advancing next-generation oncology therapeutics. Sutro’s proprietary and integrated cell-free protein synthesis platform XpressCF® and site-specific conjugation platform XpressCF+™ led to the discovery of STRO-001 and STRO-002, Sutro’s first two internally-developed ADCs. STRO-001 is a CD74-targeting ADC currently under investigation in a Phase 1 clinical trial for patients with advanced B-cell malignancies and was granted Orphan Drug Designation by the FDA for multiple myeloma. STRO-002, a folate receptor alpha (FolRα)-targeting ADC, is currently being investigated in a Phase 1 clinical trial for patients with ovarian and endometrial cancers and was granted Fast Track designation by the FDA for ovarian cancer. A third product candidate, CC-99712, a BCMA- targeting ADC, which is part of Sutro’s collaboration with Bristol Myers Squibb, formerly Celgene Corporation, is enrolling patients for its Phase 1 clinical trial of patients with multiple myeloma and has received Orphan Drug Designation from the FDA. A fourth product candidate, M1231, a MUC1-EGFR, bispecific ADC, which is part of Sutro’s collaboration with Merck KGaA, Darmstadt, Germany, known as EMD Serono in the U.S. and Canada (EMD Serono), is enrolling patients for its Phase 1 clinical trial of patients with metastatic solid tumors, non-small cell lung cancer (NSCLC) and esophageal squamous cell carcinoma. These four product candidates resulted from Sutro’s XpressCF® and XpressCF+™ technology platforms. Bristol Myers Squibb and EMD Serono have worldwide development and commercialization rights for CC-99712 and M1231, respectively, for which Sutro is entitled to milestone or contingent payments and tiered royalties. Sutro is dedicated to transforming the lives of cancer patients.","2003","","","304400000","","","United States, California, South San Francisco","https://twitter.com/sutrobio","","","https://www.linkedin.com/company/sutro-biopharma-inc.","","https://www.youtube.com/channel/UCvuoGtI2ZLG2M5jtwt0_F5g/","general@sutrobio.com","","","","","","","201-500","BioTech
Design
Development
Drug
Life
Manufacturing
Medtech
Platform
Product
Public","4/2/2024 12:00:00 AM","FundWebsite","6/1/2020 11:13:44 AM","4/4/2024 2:27:26 PM"
"258c1c49-4d63-407d-94e7-73ad8e8b67dc","Suture Express","http://www.sutureexpress.com/","https://parsers.vc/logo/258c1c49-4d63-407d-94e7-73ad8e8b67dc-1.webp","Suture Express is the nation’s leading specialty distributor of suture, endomechanical and other surgical products, with more than 6,000 SKUs always in stock and ready to ship. Our centrally located operations enable rapid service and delivery to any provider in the United States. Customers include independent hospitals and integrated delivery networks, as well as ambulatory surgery centers and clinics.","1998","","","","","","United States, Kansas, Overland Park","https://twitter.com/SutureExpress","https://www.facebook.com/Suture-Express-476407455734165","","https://www.linkedin.com/company/suture-express","","","contact@sutureexpress.com","","","+1 913-384-2220","","50","","11-50","Delivery
Distributor
FinTech
Firm
Investment
Medtech
Product
Service
Specialty
Supply","7/18/2021 4:24:45 AM","FundWebsite","3/10/2021 7:06:59 PM","1/25/2022 12:05:42 PM"
"e88b5c9c-95b1-4cb0-9cc4-f86d014a1b6c","Swap.com","http://www.swap.com/","https://parsers.vc/logo/e88b5c9c-95b1-4cb0-9cc4-f86d014a1b6c-1.webp","Swap.com is the largest online destination to buy and sell new & pre-owned baby, kids', men's, women's and maternity apparel and accessories.","2012","","","24000000","","","United States, Illinois, Bolingbrook","https://twitter.com/swap","https://www.facebook.com/swapcom","https://www.instagram.com/swap_com","","","","assistance@swap.com","","","+1 630-296-0146","","62709","","201-500","BabyTech
Clothing
E-commerce
Family
IT
Logistics
Online
Shop
Store
Web","12/8/2016 12:00:00 AM","FundWebsite","5/1/2020 12:00:00 AM","11/24/2023 9:00:27 PM"
"24751096-c3e4-4244-bae0-d34db4591268","Swiss Clinic","http://www.swissclinic.se/","https://parsers.vc/logo/24751096-c3e4-4244-bae0-d34db4591268-0.webp","Swiss Clinic är ett innovativt skönhetsföretag som revolutionerar hur människor handlar, konsumerar och utför sina skönhetsbehandlingar. Ledande utvecklare och distributör av högteknologiska hudvårds- och skönhetsprodukter med en online distributionsstrategi. 

Bolaget är baserat i Sverige och Schweiz. R&D äger rum i Zürich medan marknadsföring och huvudkontor sker från Stockholm.","","","","","","","Sweden, Stockholm","","","","","","","info@swissclinic.se","","","+46 20 12 10 95","","93778","","1-10","Beauty
Clinic
Distributor
E-commerce
Medtech
Online
Own
Product
Sales
Skincare","","FundWebsite","9/17/2021 11:41:08 AM","2/21/2023 11:33:03 AM"
"cb3d70d9-3350-4d93-93b0-1428e9e09b94","Symbii Home Health and Hospice Salt Lake City","http://www.symbiihealth.com/","https://parsers.vc/logo/cb3d70d9-3350-4d93-93b0-1428e9e09b94-0.webp","At Symbii Home Health and Hospice, we strive to provide excellent care for individuals of all ages a","","","","","","","India, West Bengal, Bidhannagar","","https://www.facebook.com/SymbiiSLC","https://www.instagram.com/symbiiprice","https://www.linkedin.com/company/symbiihealthidaho","","","SymbiiSLC@SymbiiHealth.com","","","+1 801-433-0344","","66","","11-50","Agency
Care
HealthTech
Home
Hospitality
Management
MedTech
Physical
Provider
Service","","FundWebsite","12/21/2021 11:04:55 AM","5/25/2023 4:12:39 AM"
"ed459177-60ce-40e2-bcf4-eca0ac919206","Synerlab","http://www.synerlab.com/","https://parsers.vc/logo/ed459177-60ce-40e2-bcf4-eca0ac919206-0.webp","CDMO","2001","","","","","","France, Grand Est, Entzheim","","","","https://www.linkedin.com/company/synerlab-group","","","jean-noel.thiollier@synerlab.com","","","","","","","201-500","Development
Drug
FoodTech
Hardware
Human
IT
Manufacturing
MedTech
Product
Sales","11/19/2013 12:00:00 AM","FundWebsite","10/13/2020 5:37:20 PM","1/24/2024 2:57:20 AM"
"089909e9-232d-485d-95c0-64a4091ad6b0","Syntax","http://www.syntax.com/","https://parsers.vc/logo/089909e9-232d-485d-95c0-64a4091ad6b0-1.webp","Enterprise Cloud Solutions, Consulting & Managed Services, Security, Training & Technology, Enterprise Resource Planning (ERP). (Oracle, SAP)","","","","","","","Canada, Quebec, Montreal","https://twitter.com/syntax_systems","https://www.facebook.com/Syntax.Systems","","https://www.linkedin.com/company/syntax_57010","","https://www.youtube.com/user/syntaxsolutions","marketing@syntax.com","","","+1 800-709-6027","","804","","","Assisted
Automation
Cloud
Enterprise
IT
Oracle
Provider
Public
Service
Technology","6/20/2024 12:00:00 AM","FundWebsite","5/27/2021 11:07:40 AM","6/20/2024 6:57:05 PM"
"821908ae-a138-4032-9ae4-f19c2b6c6c8c","TalentWave","http://www.talentwave.com/","https://parsers.vc/logo/821908ae-a138-4032-9ae4-f19c2b6c6c8c-3.webp","Today’s workforce model is evolving, but together we’ve got this. Safely engage the best independent talent with TalentWave.","1997","","","","","","United States, California, Foster City","https://twitter.com/TalentWave","","","https://www.linkedin.com/company/talentwave","","","support@talentwave.com","","","","","","","","Center
Enterprise
Future
IT
Management
Platform
Service
Talent
Workplace","","FundWebsite","6/16/2020 12:53:46 PM","6/4/2022 9:10:45 AM"
"2162bce3-65c6-4c7a-88ea-d8c64f96b75c","Eastman","http://www.taminco.com/","https://parsers.vc/logo/2162bce3-65c6-4c7a-88ea-d8c64f96b75c-1.webp","Eastman is a global advanced materials and specialty additives company that produces a broad range of products found in items people use every day. With a portfolio of specialty businesses, Eastman works with customers to deliver innovative products and solutions while maintaining a commitment to safety and sustainability.","","","","","","","United States, Tennessee, Kingsport","https://twitter.com/EastmanChemCo","https://www.facebook.com/EastmanChemicalCo","https://www.instagram.com/eastmanglobal","https://www.linkedin.com/company/eastman","","https://www.youtube.com/user/EastmanChemicalCo","eastman1@eastman.com","","","+1 423-229-2000","","9739","","10001+","Chemical
HealthTech
IT
Life
Manufacturing
Materials
Medtech
Product
Specialty
Technology","","FundWebsite","2/8/2021 10:00:47 PM","4/14/2024 12:40:02 AM"
"2edbf9f8-64d4-4079-8d2f-10efc0a1cfdb","Tan Dai Hung Plastics","http://www.tandaihungplastic.com/","https://parsers.vc/logo/2edbf9f8-64d4-4079-8d2f-10efc0a1cfdb-3.webp","In August 2009, Mekong Enterprise Fund has completed the sales of its shares in Tan Dai Hung Plastics Joint Stock Company. The Fund originally invested in Tan Dai Hung in March 2003, which was the Fund’s first investment. We have worked with them to prepare for a successful listing in November 2007.
Fund:
Mekong Enterprise Fund
Website:
www.tandaihungplastic.com","","","","","","","Vietnam, Ho Chi Minh City","","","","","","","","","","","","","","501-1000","Enterprise
FinTech
Sales
Website","","FundWebsite","11/29/2021 7:29:54 AM","6/8/2023 10:13:07 AM"
"6f96db69-58de-4e0a-9406-7fc59900804f","TDF","http://www.tdf.fr/","https://parsers.vc/logo/6f96db69-58de-4e0a-9406-7fc59900804f-0.webp","Bienvenue sur le site de TDF.","1975","","","","","","France, Ile-de-France, Montrouge","https://twitter.com/TDFgroupe","","","https://www.linkedin.com/company/tdf","","","toits-terrasses@tdf.fr","","","","","","","1001-5000","Business
Equipment
Infrastructure
IT
Mobile
Phone
Service
Television
TV
Wireless","6/19/2019 12:00:00 AM","FundWebsite","8/2/2020 6:51:46 PM","1/13/2024 1:47:55 AM"
"008cff61-3807-4122-9ee9-3588c2078ba0","Teavana","http://www.teavana.com/","https://parsers.vc/logo/008cff61-3807-4122-9ee9-3588c2078ba0-1.webp","We are drawn to tea’s flavors, colors and aromas. And we delight in knowing that each cup overflows with pure, natural goodness. Most of all we want to share the tea life we love. Let us make a cup for you.","1997","","","","","","United States, Atlanta","https://twitter.com/teavana","https://www.facebook.com/teavana","https://www.instagram.com/teavanatea","https://www.linkedin.com/company/teavana","","https://www.youtube.com/user/TeavanaTea/featured","info@starbucks.com","","","","","480787","","501-1000","Bar
Beverage
E-commerce
FoodTech
HealthTech
Life
Public
Research
Specialty
Time","8/21/2019 12:00:00 AM","FundWebsite","3/9/2021 9:05:42 AM","2/21/2023 11:21:49 AM"
"7002dd37-0cf0-4140-aaf7-2f9deedf9a12","Tergus Pharma","http://www.terguspharma.com/","https://parsers.vc/logo/7002dd37-0cf0-4140-aaf7-2f9deedf9a12-0.webp","Tergus Pharma is an end-to-end service provider for topical pharmaceutical products supporting early phase research and formulation, drug development, testing, and both clinical and commercial manufacturing.","","","","","","","United States, North Carolina, Durham","https://twitter.com/TergusPharma","https://www.facebook.com/TergusPharma","","https://www.linkedin.com/company/tergus-pharma","","","ev@terguspharma.com","","","","","","","","Commerce
Development
Drug
Manufacturing
MedTech
Product
Provider
Research
Service","7/8/2024 12:00:00 AM","FundWebsite","6/30/2021 8:10:56 AM","7/9/2024 2:13:07 AM"
"9287c81e-7df6-4d6c-95c4-efe815ab526a","TerraWise Oy","http://www.terrawise.fi/","https://parsers.vc/logo/9287c81e-7df6-4d6c-95c4-efe815ab526a-1.webp","TerraWise Oy on vuonna 2015 perustettu infra-alan kokonaisvaltainen toimija, joka palvelee asiakkaitaan Uudenmaan, Pirkanmaan ja Varsinais-Suomen alueilla. 

Palvelumme muodostuvat neljästä osaamisalasta: 
infrarakentaminen, maarakentaminen, viherrakentaminen ja louhintatyöt. 
Tarjoamme asiakkaillemme palveluitamme mitä vaativimmissakin urakoissa ja olemme mielellämme apuna jo hankkeiden suunnitteluvaiheessa.

Tuottamiemme palveluiden lisäksi osana liiketoimintaamme on kiviainesmyynti. Kiviainesmyyntialueita TerraWisellä on kaikissa toimimissaan maakunnissa sekä mullanmyyntipiste Tampeerella.

Pääasiallisesti asiakkaitamme ovat kaupungit, kunnat, asunto-osakeyhtiöt sekä rakennusliikkeet, mutta toteutamme suuria sekä vaativia yksityistenkin tilaajien hankkeita. 

Huomioimme toiminnassamme ympäristön ja olemme parhaillaan hakemassa Rakentamisen laatu RALA:n ympäristösertifikaattia. Pyrimme aina pitämään työmaiden aiheuttamat ympäristöhaitat mahdollisimman vähäisinä.

Olemme yrittäjähenkinen, ketterä ja tehokas infra-alan yritys. Palveluksessamme on n.300 työhönsä sitoutunutta ammattilaista. Työmaillamme työskentelee pääosin omaa väkeämme, vaikka käytämme myös osaavia alihankkijoita. Huolehdimme aina, että työntekijöillämme on turvalliset työolosuhteet ja heidän koulutuksensa ovat ajan tasalla. RALA on myöntänyt meille turvallisuussertifikaatin kesäkuussa 2021. 

Meidät tunnetaan alan luotettavana asiantuntijana, joka pitää kiinni lupauksistaan. 

Tutustu lisää toimintaamme kotisivuillamme osoitteessa www.terrawise.fi","2015","","","","","","Finland, Mainland Finland, Helsinki","https://twitter.com/TerraWise%20Oy","https://www.facebook.com/TerraWiseOy","https://www.instagram.com/terrawiseoy","https://www.linkedin.com/company/terrawise-oy","","http://www.youtube.com/ TerraWise","esa.juhantila@terrawise.fi","","","","","1184","","201-500","Construction
Environmental
Growth
Infrastructure
Networks
Sales
Service
Web","5/6/2024 12:00:00 AM","FundWebsite","8/23/2021 7:39:36 AM","5/7/2024 9:07:50 AM"
"62e08f6b-1d2c-4ee6-bb49-248c8b5f159e","Territory Foods","http://www.territoryfoods.com/","https://parsers.vc/logo/62e08f6b-1d2c-4ee6-bb49-248c8b5f159e-1.webp","Delicious food prepared and delivered to you. Made by local chefs and always free of gluten and dairy.","2011","","","28700000","","","United States, Virginia, Arlington","https://twitter.com/territoryfoods","https://www.facebook.com/territoryfoods","https://www.instagram.com/territoryfoods","https://www.linkedin.com/company/territoryfoods","","","hello@territoryfoods.com","","","+1 213-344-0755","","23635","","51-200","B2C
Dairy
Data
Delivery
FoodTech
Local
Personal
Platform
Service
Supply","12/27/2023 12:00:00 AM","FundWebsite","5/26/2020 2:57:28 PM","1/11/2024 12:18:44 AM"
"d42823df-0fd6-42b3-8e18-73de46f0cdc9","TH Conseil","http://www.thconseil.fr/","https://parsers.vc/logo/d42823df-0fd6-42b3-8e18-73de46f0cdc9-1.webp","Cabinet de conseil, formation et recrutement, spécialisé dans l’emploi des personnes handicapées et la gestion de la diversité des organisations","2004","","","","","","France, Auvergne-Rhône-Alpes, Francheville","https://twitter.com/thconseil","https://www.facebook.com/TH-Conseil-175285192512144","","https://www.linkedin.com/company/th-conseil","","https://www.youtube.com/c/thconseil","contact@thconseil.fr","","","+33 4 78 57 94 23","","223","","11-50","Life
Messanger
Own
Service","10/29/2018 12:00:00 AM","FundWebsite","4/6/2021 6:41:41 AM","1/25/2022 12:05:24 PM"
"9835c29a-5fe0-4b15-b992-3e4040dada6f","The Art of Shaving","http://www.theartofshaving.com/","https://parsers.vc/logo/9835c29a-5fe0-4b15-b992-3e4040dada6f-1.webp","Welcome to The Art of Shaving, where we are passionately devoted to helping you craft your personalized grooming experience. Feel free to ask us questions, share your experiences and talk to us about our products.","1996","","","","","","United States, Florida, Miami","https://twitter.com/theartofshaving","https://www.facebook.com/theartofshaving","https://www.instagram.com/theartofshaving","https://www.linkedin.com/company/the-art-of-shaving","","https://www.youtube.com/theartofshaving","customerservice@theartofshaving.com","","","","","155637","","501-1000","E-commerce
IT
Management
Personal
Product
Service
Shop
Skin
Specialty
Tools","8/1/2024 12:00:00 AM","FundWebsite","3/9/2021 9:04:10 AM","8/2/2024 6:12:42 PM"
"67049fc9-1f4d-4e5b-8a85-9e09699dca7d","Thế Giới Di Động (thegioididong.com)","http://www.thegioididong.com/","https://parsers.vc/logo/67049fc9-1f4d-4e5b-8a85-9e09699dca7d-1.webp","Kết nối với chúng tôi /Connect us:
Youtube: https://www.youtube.com/user/TGDDVideoReviews
Instagram: https://www.instagram.com/thegioididong.offical/","","","","","","","","","https://www.facebook.com/thegioididongcom","https://www.instagram.com/thegioididong.offical","","","https://www.youtube.com/user/TGDDVideoReviews","cskh@thegioididong.com","","","+84 1800 1060","","3720846","","10001+","B2C
E-commerce
Electronics
Enterprise
FinTech
Hardware
Market
Mobile
Store
Website","6/8/2022 12:00:00 AM","FundWebsite","11/29/2021 7:31:26 AM","1/18/2023 11:13:13 PM"
"83d6b4e4-a29a-4529-adfd-1664eeddc44d","The LinkApp","http://www.thelinkapp.co.uk/","https://parsers.vc/logo/83d6b4e4-a29a-4529-adfd-1664eeddc44d-0.webp","The Link App drives businesses forward through on-demand and secure communications between legal professionals and their clients.","2014","","","447741","","","","","","https://www.instagram.com/thelinkappHQ","","","","","","","","","","","","App
Business
FinTech
LegalTech
Messanger
Mobile
Office
Security
Website","10/1/2018 12:00:00 AM","FundWebsite","8/20/2020 6:21:17 AM","2/5/2023 8:11:44 PM"
"0e44786f-fa8e-4195-a448-4ea3247c13e8","The Sanctuary Spa","http://www.thesanctuary.com/","https://parsers.vc/logo/0e44786f-fa8e-4195-a448-4ea3247c13e8-0.webp","Just 21 miles from Charleston, our South Carolina luxury beach resort hotel delivers 5-Star service and unequalled accommodations.","","","","","","","","","https://www.facebook.com/TheSanctuarySpaHartsvilleSC","https://www.instagram.com/kiawahresort","","","https://www.youtube.com/channel/UCEl0j5mnAeCERC8pq4QTgyg","","","","","","","","11-50","Business
E-commerce
Garden
Hotel
Leisure
Product
Service","","FundWebsite","9/2/2021 2:40:29 PM","1/23/2023 9:17:50 PM"
"4f98a56c-a6c8-4677-82c3-fa0b934ab5ed","TSI","http://www.ticket-surf.com/","https://parsers.vc/logo/4f98a56c-a6c8-4677-82c3-fa0b934ab5ed-0.webp","Spin off from Orange in 2005, TICKET SURF International has become one of the leading providers of e-money services offering prepaid cards : TICKET SURF, TICKET PREMIUM and prepaid MASTERCARD ULTREIA. After a strong development in the e-gaming market, TSI will achieve a deeper penetration in the international e-commerce.","","","","","","","France, Ile-of-France, Boulogne-Billancourt","","","","","","","","","","","","","","","Development
E-commerce
Market
Service
Software
Ticket","5/19/2011 12:00:00 AM","FundWebsite","2/8/2021 10:04:18 PM","1/13/2024 1:50:15 AM"
"e19e245b-966a-4dbf-93ab-d49fa599171b","Tiler","http://www.tilercharge.com/","https://parsers.vc/logo/e19e245b-966a-4dbf-93ab-d49fa599171b-1.png","TU Delft spin-off Tiler, formerly Fesla Charge, has developed a charging tile with a compatible bicycle kickstand, which will allow e-bikes and other light electric vehicles to charge wirelessly through induction. The charging tile will be more cost-effective, less susceptible to vandalism and will take up less space than alternatives such as docking and charging stations. Moreover, users will not have to disconnect and carry their battery and the risk of cable breakage and fire hazard will be eliminated. This will make the innovation user-friendly, sustainable and affordable. Tiler aims to boost wireless charging and green mobility with the charging tile.","2019","","","","","","Netherlands, South Holland, Delft","","https://www.facebook.com/TILERCHARGE","https://www.instagram.com/tilercharge","https://www.linkedin.com/company/tiler","","","hello@tilercharge.com","","","+31 6 22003409","","69","","1-10","Battery
IT
Materials
Mobility
Space
Transportation
Travel
Vehicles
Wireless","11/29/2022 12:00:00 AM","FundWebsite","5/1/2020 12:00:00 AM","7/25/2024 10:31:48 AM"
"b7de5f67-8ee1-438d-bdb0-c2d301fa8bca","TopNoggin","http://www.topnoggin.com/","https://parsers.vc/logo/b7de5f67-8ee1-438d-bdb0-c2d301fa8bca-0.jpg","TopNoggin, headquartered in Columbus Ohio, has been a leader in changing the way pension administration services are provided. TopNoggin developed and operates BluefinTM a web-based pension administration system that provides real-time benefit calculations, valuation reports, data administration and trust payment direction for companies with pension plans. TopNoggin, co-founded by Cherokee and Walker in 1999, was acquired by The Hartford (HIG) during the first quarter of 2008.","","","","","","","","","","","","","","","","","","","","","","Data
FinTech
Service","","FundWebsite","12/21/2021 11:04:28 AM","5/28/2024 1:38:43 PM"
"d4d55612-9203-4724-bcd7-9b90579b31ec","TPE Midstream, LLC","http://www.tpemidstream.com/","https://parsers.vc/logo/d4d55612-9203-4724-bcd7-9b90579b31ec-0.webp","TPE is the pipeline industry's premier vendor of pipeline equipment for short term rental and long term lease. ZEVAC for emission less pipeline blowdown for reducing methane emissions, pig launchers, pig receivers, no squeal silencers, pigging equipment, pipeline traps, venting, flaring, separators,","2014","","","","","","United States, Oklahoma, Tulsa","https://twitter.com/tpemidstream","","https://www.instagram.com/zevacgo1","https://www.linkedin.com/company/tpe-midstream","","https://www.youtube.com/channel/UCW4IFffBIkX8Pg6gTn9p9Vw","rental@tpemidstream.com","","","","","","","11-50","Data
Equipment
Manufacturing
Rental
Service
Utilities","","FundWebsite","8/13/2021 9:39:07 AM","2/23/2023 4:32:48 PM"
"9815365c-9712-446e-a90c-792158e594a7","Traphaco","http://www.traphaco.com.vn/","","In November 2017, Vietnam Azalea Fund completed the sale of all of its shares in Traphaco, a vertically-integrated pharmaceutical company specializing in the development, marketing and distribution of Vietnamese traditional medicines. The Fund originally invested in Traphaco in December 2007.
Fund:
Vietnam Azalea Fund
Website:
www.traphaco.com.vn","2000","","","","","","","","https://www.facebook.com/TraphacoConduongSuckhoeXanh","","","","https://www.youtube.com/user/TraphacoJSC","tuanla@traphaco.com.vn","","","","","","","501-1000","AdTech
Content Distribution
Development
Medtech
Website","12/16/2021 12:00:00 AM","FundWebsite","11/29/2021 7:32:37 AM","1/18/2023 11:10:41 PM"
"f7f08567-7198-4a2f-8a67-ee6979b0e3cb","Maisons Trecobat","http://www.trecobat.fr/","https://parsers.vc/logo/f7f08567-7198-4a2f-8a67-ee6979b0e3cb-1.webp",">> Trecobat, créateur de solution depuis 1972

Depuis 1972, Trécobat innove au quotidien afin de vous proposer les dernières avancées technologiques dans le domaine de l'habitat.  Récompensé par de nombreux prix nationaux et précurseur dans les secteurs tels que l’ossature bois et le la RT2012, Trecobat imagine, conçoit et crée les maisons de demain. 
 
>> Trecobat, un savoir-faire unique en France

Trecobat est aujourd’hui leader national sur le marché des maisons à faible consommation d’énergie. 
Cette réussite est le fruit de de l’expérience et du savoir-faire acquis tout au long de ces années. 
Connus et reconnu comme un constructeur référant, nos collaborateurs mettent toutes leurs compétences dans la réalisation de votre projet.
 
Trecobat c’est l’énergie de 40 ans d’expérience !
 
>> Trecobat, entreprise citoyenne

La précarité énergétique est une réalité pour des milliers de foyers en France et malgré un contexte économique difficile, le développement durable reste une priorité absolue. 
L’accès à un habitat basse consommation d’énergie doit devenir une réalité pour tous. 
Trecobat œuvre en ce sens afin de concrétiser ce rêve dans le respect de l’équilibre fragile de notre environnement.

→ Récompensé pour nos solutions BBC à l’UNESCO
→ Membres de Produit en Bretagne
→ 20€ de chauffage/mois, la basse consommation pour le plus grand nombre

Notre énergie, pour le bien-être de tous !","","","","","","","France, Brittany, Lannilis","https://twitter.com/Trecobat","https://www.facebook.com/maisons.trecobat","https://www.instagram.com/trecobat","https://www.linkedin.com/company/trecobat","","https://www.youtube.com/c/trecobat","infos@trecobat.fr","","","052 222","","22478","","","Building
Business
Construction
Growth
Materials","","FundWebsite","2/8/2021 9:56:45 PM","1/13/2024 1:47:55 AM"
"1dac2260-d7f3-4955-8826-864ba653eae6","Tricolor Auto","http://www.tricolorauto.com/","","Tricolor Auto, dealership en Texas|Nevada. Financiamiento para auto sin social ni cr&#xE9;dito. Autos y camionetas usadas. Vis&#xED;tanos y estrena el mismo d&#xED;a.","2007","","","","","","United States, Texas, Dallas","","","https://www.instagram.com/tricolorauto","","","https://www.youtube.com/channel/UCOHY45yOfos9g95xFLJXKww","help@tricolor.com","","","","","","","51-200","Dealership
Social","","FundWebsite","6/16/2020 12:53:46 PM","1/7/2023 6:20:50 PM"
"49051d02-926b-47a3-967c-788b9cde0923","Trinity Consultants","http://www.trinityconsultants.com/","https://parsers.vc/logo/49051d02-926b-47a3-967c-788b9cde0923-1.webp","Trinity Consultants is an environmental consulting company that specializes in industrial air quality issues. With offices nationwide and in China and the Middle East, we help organizations comply with applicable environmental regulatory requirements and optimize environmental performance for long-term sustainability. Trinity provides value to its clients in the areas of regulatory and sustainability consulting, environmental modeling software products and services, EH&S staffing assistance, and EH&S data management solutions.","1974","","","","","","United States, Texas, Dallas","https://twitter.com/trinityconsults","","","","","","lredmon@trinityconsultants.com","","","+1 972-661-8100","","765","","501-1000","Assisted
Business
EnergyTech
Engineering
Environmental
HealthTech
Industry
Management
Science
Service","5/22/2024 12:00:00 AM","FundWebsite","6/1/2020 4:23:39 PM","5/26/2024 10:36:47 PM"
